,metbinyearfuelsource,Meteo ID,SourceTypeID,Location-season,opModeBin,year,FuelId,1,2,3,5,6,31,33,79,87,90,91,98,100,101,102,105,106,107,110,112,115,116,117
0,100201721042,1,42,Atlanta Summer,0,2017,210,0.000392294444444,0.000620344444444,0.00198412222222,0.000229335277778,2.29966666667e-05,4.22097222222e-05,0.000789680555556,0.000162959166667,0.000212791944444,4.90730555556,6.31438318225e-05,4.91305555556,2.98477777778e-05,,,,,,2.74598888889e-05,2.45609444444e-06,1.92464444444e-05,,
1,101201721042,1,42,Atlanta Summer,1,2017,210,0.000306741666667,0.000976225,0.00269725,0.000179321111111,2.29966666667e-05,2.10374166667e-05,0.00107350555556,0.000127420555556,0.000166385555556,2.44581666667,3.14709470725e-05,2.45029722222,3.26130555556e-05,,,,,,3.00038888889e-05,2.68363611111e-06,2.10295555556e-05,,
2,111201721042,1,42,Atlanta Summer,11,2017,210,0.000771558333333,0.00174640833333,0.00264840833333,0.000451052777778,2.29966666667e-05,2.74778888889e-05,0.00105406666667,0.000320505555556,0.000418516666667,3.19458333333,4.11055068775e-05,3.20586111111,3.39333333333e-05,,,,,,3.12186111111e-05,2.79227777778e-06,2.18808333333e-05,,
3,112201721042,1,42,Atlanta Summer,12,2017,210,0.000796105555556,0.00206242222222,0.00538822222222,0.000465402777778,2.29966666667e-05,7.73502777778e-05,0.00214451388889,0.000330702777778,0.000431830555556,8.99275,0.000115712132185,9.00438888889,7.15955555556e-05,,,,,,6.58677777778e-05,5.89138888889e-06,4.61663888889e-05,,
4,113201721042,1,42,Atlanta Summer,13,2017,210,0.000937477777778,0.00296927777778,0.00882688888889,0.00054805,2.29966666667e-05,0.000136415,0.00351311111111,0.000389427777778,0.000508516666667,15.8596666667,0.00020407026575,15.8733611111,0.000159428333333,,,,,,0.000146673611111,1.31189166667e-05,0.0001028025,,
5,114201721042,1,42,Atlanta Summer,14,2017,210,0.00103186111111,0.00354388888889,0.0121436944444,0.000603225,2.29966666667e-05,0.000196603333333,0.00483319444444,0.000428636111111,0.000559711111111,22.8571666667,0.000294110247925,22.87225,0.000188483055556,,,,,,0.000173403888889,1.55097222222e-05,0.000121537777778,,
6,115201721042,1,42,Atlanta Summer,15,2017,210,0.000877483333333,0.00390544444444,0.0146552222222,0.000512977777778,2.29966666667e-05,0.000246878333333,0.00583277777778,0.000364505555556,0.000475972222222,28.7022222222,0.00036931689405,28.715,0.000287058333333,,,,,,0.000264093333333,2.36213055556e-05,0.000185101388889,,
7,116201721042,1,42,Atlanta Summer,16,2017,210,0.000915136111111,0.00464477777778,0.0146552222222,0.000534988888889,2.29966666667e-05,0.000334330555556,0.00583277777778,0.000380147222222,0.000496397222222,38.8691666667,0.0005001419683,38.8827777778,0.000287058333333,,,,,,0.000264093333333,2.36213055556e-05,0.000185101388889,,
8,121201721042,1,42,Atlanta Summer,21,2017,210,0.000703413888889,0.00163228888889,0.00261300555556,0.000411216666667,2.29966666667e-05,2.19228055556e-05,0.001039975,0.000292197222222,0.000381552777778,2.54875277778,3.279552133e-05,2.55903333333,4.5695e-05,,,,,,4.20391666667e-05,3.76011111111e-06,2.9465e-05,,
9,122201721042,1,42,Atlanta Summer,22,2017,210,0.000920241666667,0.003734,0.00617852777778,0.000537972222222,2.29966666667e-05,9.77163888889e-05,0.00245905833333,0.000382269444444,0.000499166666667,11.3605277778,0.000146178919803,11.3739722222,0.000129945833333,,,,,,0.00011955,1.06928888889e-05,8.37916666667e-05,,
10,123201721042,1,42,Atlanta Summer,23,2017,210,0.000883819444444,0.00448847222222,0.00992841666667,0.000516680555556,2.29966666667e-05,0.000158702777778,0.0039515,0.000367138888889,0.000479408333333,18.4508055556,0.000237411571702,18.4637222222,0.000150627222222,,,,,,0.000138576666667,1.23946666667e-05,9.71275e-05,,
