,metbinyearfuelsource,Meteo ID,SourceTypeID,Location-season,opModeBin,year,FuelId,1,2,3,5,6,31,33,79,87,90,91,98,100,101,102,105,106,107,110,112,115,116,117
0,100202521032,1,32,Atlanta Summer,0,2025,210,0.000202868055556,0.000799541666667,0.000806138888889,0.000118596666667,1.58701944444e-05,1.43546111111e-05,0.000320844444444,8.42713888889e-05,0.000110041666667,1.66887222222,2.14737946085e-05,1.67183611111,4.02533333333e-05,,,,,,3.70330555556e-05,3.3585e-06,2.59206944444e-05,,
1,101202521032,1,32,Atlanta Summer,1,2025,210,0.000164205277778,0.000732647222222,0.00127111388889,9.59944444444e-05,1.58701944444e-05,1.17721666667e-05,0.000505902777778,6.82108333333e-05,8.90697222222e-05,1.36863611111,1.76105978295e-05,1.37103611111,4.36116666667e-05,,,,,,4.01225e-05,3.62661111111e-06,2.80925e-05,,
2,111202521032,1,32,Atlanta Summer,11,2025,210,0.000245339444444,0.00193673611111,0.000346261111111,0.000143425555556,1.58701944444e-05,1.67829166667e-05,0.0001378125,0.000101913888889,0.000133079444444,1.95118611111,2.51064349022e-05,1.95477222222,1.84143333333e-05,,,,,,1.69411388889e-05,1.56961944444e-06,1.18320833333e-05,,
3,112202521032,1,32,Atlanta Summer,12,2025,210,0.00028325,0.00273388055556,0.000958213888889,0.000165587777778,1.58701944444e-05,2.08614166667e-05,0.000381369444444,0.000117661944444,0.000153643055556,2.42535277778,3.12076645725e-05,2.42949166667,2.406575e-05,,,,,,2.21404166667e-05,2.03509444444e-06,1.54758888889e-05,,
4,113202521032,1,32,Atlanta Summer,13,2025,210,0.000337480555556,0.00309686111111,0.00118931944444,0.000197291666667,1.58701944444e-05,3.15125e-05,0.00047335,0.000140189722222,0.000183059722222,3.66366666667,4.714125819e-05,3.66861111111,3.88291666667e-05,,,,,,3.57225e-05,3.269e-06,2.49808611111e-05,,
5,114202521032,1,32,Atlanta Summer,14,2025,210,0.000326283333333,0.00321111111111,0.001381575,0.000190745833333,1.58701944444e-05,4.17433333333e-05,0.000549866666667,0.000135538611111,0.000176986111111,4.85308333333,6.2445869915e-05,4.85786111111,5.16461111111e-05,,,,,,4.75144444444e-05,4.34458333333e-06,3.32294444444e-05,,
6,115202521032,1,32,Atlanta Summer,15,2025,210,0.000312872222222,0.00353186111111,0.00163908055556,0.000182905555556,1.58701944444e-05,5.18202777778e-05,0.000652352777778,0.0001299675,0.000169711388889,6.02463888889,7.75206360175e-05,6.02919444444,6.44105555556e-05,,,,,,5.92575e-05,5.51433333333e-06,4.13683333333e-05,,
7,116202521032,1,32,Atlanta Summer,16,2025,210,0.00036545,0.00510261111111,0.00297486111111,0.000213641944444,1.58701944444e-05,6.69633333333e-05,0.001184,0.000151807777778,0.000198230833333,7.78516666667,0.0001001737256,7.7905,0.000101585277778,,,,,,9.34580555556e-05,8.98716666667e-06,6.50208333333e-05,,
8,121202521032,1,32,Atlanta Summer,21,2025,210,0.000298333333333,0.00259753055556,0.000176688611111,0.000174406111111,1.58701944444e-05,2.17466111111e-05,7.03219444444e-05,0.000123927777778,0.000161825,2.52826666667,3.25319755475e-05,2.532625,1.13953333333e-05,,,,,,1.04836666667e-05,1.01186388889e-06,7.29083333333e-06,,
9,122202521032,1,32,Atlanta Summer,22,2025,210,0.000329297222222,0.00323413888889,0.00109027222222,0.000192507777778,1.58701944444e-05,2.40931666667e-05,0.000433927777778,0.000136790555556,0.000178621111111,2.80108333333,3.60420578375e-05,2.80588888889,2.4541e-05,,,,,,2.25776666667e-05,2.09236944444e-06,1.57683611111e-05,,
10,123202521032,1,32,Atlanta Summer,23,2025,210,0.000375066666667,0.00412594444444,0.00127873611111,0.000219264166667,1.58701944444e-05,3.21166666667e-05,0.000508936111111,0.000155802777778,0.000203447222222,3.73388888889,4.80451070125e-05,3.73938888889,2.94272222222e-05,,,,,,2.70730277778e-05,2.51631944444e-06,1.89023055556e-05,,
11,124202521032,1,32,Atlanta Summer,24,2025,210,0.0003478,0.00438488888889,0.00147525,0.000203324166667,1.58701944444e-05,4.30016666667e-05,0.00058715,0.000144476388889,0.000188657222222,4.99936111111,6.432833979e-05,5.00444444444,3.42180555556e-05,,,,,,3.14805555556e-05,2.91852777778e-06,2.19852777778e-05,,
12,125202521032,1,32,Atlanta Summer,25,2025,210,0.000311036111111,0.00427611111111,0.00169059722222,0.000181831666667,1.58701944444e-05,5.46975e-05,0.000672858333333,0.000129204444444,0.000168715277778,6.35913888889,8.18247783275e-05,6.36369444444,4.50727777778e-05,,,,,,4.14666666667e-05,3.86738888889e-06,2.89416666667e-05,,
13,127202521032,1,32,Atlanta Summer,27,2025,210,0.000327638888889,0.00504291666667,0.00198975555556,0.000191536944444,1.58701944444e-05,7.48147222222e-05,0.000791922222222,0.000136100833333,0.000177720277778,8.698,0.00011191928449,8.70277777778,5.39494444444e-05,,,,,,4.96333333333e-05,4.74375e-06,3.45533333333e-05,,
14,128202521032,1,32,Atlanta Summer,28,2025,210,0.000390241666667,0.0150519722222,0.00258650833333,0.000228135,1.58701944444e-05,9.77716666667e-05,0.00102943055556,0.000162106111111,0.000211678055556,11.3669444444,0.000146261590507,11.3726666667,0.000112643611111,,,,,,0.000103631666667,1.11459722222e-05,7.119e-05,,
15,129202521032,1,32,Atlanta Summer,29,2025,210,0.000468963888889,0.0295558333333,0.00318138888889,0.000274155555556,1.58701944444e-05,0.000130962222222,0.00126619722222,0.000194807222222,0.000254379166667,15.2256944444,0.000195912984052,15.2325555556,0.000148015555556,,,,,,0.000136173888889,1.48728055556e-05,9.33702777778e-05,,
16,130202521032,1,32,Atlanta Summer,30,2025,210,0.000622197222222,0.0975980555556,0.0048935,0.000363736111111,1.58701944444e-05,0.000144925277778,0.00194761111111,0.000258460833333,0.000337497222222,16.8490555556,0.000216801291038,16.8581666667,0.000367866666667,,,,,,0.000338436111111,3.88722222222e-05,0.000230587222222,,
17,133202521032,1,32,Atlanta Summer,33,2025,210,0.000455116666667,0.00291302777778,0.000492091666667,0.000266061666667,1.58701944444e-05,3.41444444444e-05,0.000195852777778,0.000189055833333,0.000246868888889,3.96963888889,5.1078384695e-05,3.97630555556,3.53086111111e-05,,,,,,3.24838888889e-05,3.11063888889e-06,2.260975e-05,,
18,135202521032,1,32,Atlanta Summer,35,2025,210,0.000440436111111,0.00351325,0.00141880833333,0.000257478333333,1.58701944444e-05,5.01536111111e-05,0.000564686111111,0.000182956666667,0.000238905,5.83088888889,7.5027614025e-05,5.83730555556,6.44652777778e-05,,,,,,5.93077777778e-05,5.61975e-06,4.13258333333e-05,,
19,137202521032,1,32,Atlanta Summer,37,2025,210,0.000432394444444,0.003865,0.00170725277778,0.000252778333333,1.58701944444e-05,6.88080555556e-05,0.000679486111111,0.000179616944444,0.000234543888889,7.99963888889,0.000102933452765,8.00594444444,7.58508333333e-05,,,,,,6.97825e-05,6.56280555556e-06,4.86627777778e-05,,
20,138202521032,1,32,Atlanta Summer,38,2025,210,0.000457972222222,0.0142278611111,0.00224200277778,0.00026773,1.58701944444e-05,8.54491666667e-05,0.000892316666667,0.000190241111111,0.000248416944444,9.93436111111,0.00012782786627,9.94105555556,8.56222222222e-05,,,,,,7.87719444444e-05,7.50952777778e-06,5.48536111111e-05,,
21,139202521032,1,32,Atlanta Summer,39,2025,210,0.000480561111111,0.0149097222222,0.00266066388889,0.000280936111111,1.58701944444e-05,0.000106527777778,0.00105894444444,0.000199625555556,0.000260671111111,12.3849444444,0.000159360158165,12.3919722222,0.000106616111111,,,,,,9.80863888889e-05,9.89452777778e-06,6.7885e-05,,
22,140202521032,1,32,Atlanta Summer,40,2025,210,0.000494055555556,0.0387169444444,0.00444322222222,0.000288825,1.58701944444e-05,0.000138679166667,0.00176840555556,0.000205230555556,0.000267990277778,16.1228611111,0.00020745713183,16.1300833333,0.000131169444444,,,,,,0.000120675555556,1.20515833333e-05,8.36122222222e-05,,
23,1300202521032,1,32,Atlanta Summer,300,2025,210,0.000216516111111,0.00157706666667,0.00102068055556,0.000126575277778,1.58701944444e-05,1.56013333333e-05,0.000406230555556,8.99408333333e-05,0.000117444722222,1.81381666667,2.3338835182e-05,1.82170833333,3.33311111111e-05,,,,,,3.06644444444e-05,2.78888888889e-06,2.14570277778e-05,,
24,1002025210032,1,32,Atlanta Summer,0,2025,2100,0.000202868055556,0.000799541666667,0.000806138888889,0.000118596666667,1.58701944444e-05,1.43546111111e-05,0.000320844444444,8.42713888889e-05,0.000110041666667,1.66887222222,2.14737946085e-05,1.67183611111,4.02533333333e-05,,,,,,3.70330555556e-05,3.3585e-06,2.59206944444e-05,,
25,1012025210032,1,32,Atlanta Summer,1,2025,2100,0.000164205277778,0.000732647222222,0.00127111388889,9.59944444444e-05,1.58701944444e-05,1.17721666667e-05,0.000505902777778,6.82108333333e-05,8.90697222222e-05,1.36863611111,1.76105978295e-05,1.37103611111,4.36116666667e-05,,,,,,4.01225e-05,3.62661111111e-06,2.80925e-05,,
