,metbinyearfuelsource,Meteo ID,SourceTypeID,Location-season,opModeBin,year,FuelId,1,2,3,5,6,31,33,79,87,90,91,98,100,101,102,105,106,107,110,112,115,116,117
0,100202121032,1,32,Atlanta Summer,0,2021,210,0.000205036944444,0.000841419444444,0.000975322222222,0.000119864722222,1.58701944444e-05,1.513875e-05,0.000388177777778,8.51725e-05,0.000111218055556,1.76003611111,2.26468497873e-05,1.76303333333,4.02533333333e-05,,,,,,3.70330555556e-05,3.3585e-06,2.59206944444e-05,,
1,101202121032,1,32,Atlanta Summer,1,2021,210,0.000164758611111,0.000740508333333,0.00153852222222,9.63180555556e-05,1.58701944444e-05,1.23841388889e-05,0.000612330555556,6.84408333333e-05,8.937e-05,1.43978333333,1.85260574102e-05,1.44219166667,4.36116666667e-05,,,,,,4.01225e-05,3.62661111111e-06,2.80925e-05,,
2,111202121032,1,32,Atlanta Summer,11,2021,210,0.000247042222222,0.00218513055556,0.000421961111111,0.000144420833333,1.58701944444e-05,1.77463888889e-05,0.000167940555556,0.000102621388889,0.000134003055556,2.0632,2.6547827605e-05,2.06681111111,1.84143333333e-05,,,,,,1.69411388889e-05,1.56961944444e-06,1.18320833333e-05,,
3,112202121032,1,32,Atlanta Summer,12,2021,210,0.000284555555556,0.00313941666667,0.00116280555556,0.000166350555556,1.58701944444e-05,2.20275277778e-05,0.000462797222222,0.000118203888889,0.000154350833333,2.56092777778,3.29521744175e-05,2.56508611111,2.406575e-05,,,,,,2.21404166667e-05,2.03509444444e-06,1.54758888889e-05,,
4,113202121032,1,32,Atlanta Summer,13,2021,210,0.000339947222222,0.00347075,0.00144988055556,0.000198733333333,1.58701944444e-05,3.31275e-05,0.000577052777778,0.000141214166667,0.0001843975,3.85138888889,4.95568751275e-05,3.85636111111,3.88291666667e-05,,,,,,3.57225e-05,3.269e-06,2.49808611111e-05,,
5,114202121032,1,32,Atlanta Summer,14,2021,210,0.000329638888889,0.00374758333333,0.001692775,0.000192706944444,1.58701944444e-05,4.37633333333e-05,0.000673725,0.000136931944444,0.000178805833333,5.08794444444,6.546782645e-05,5.09275,5.16461111111e-05,,,,,,4.75144444444e-05,4.34458333333e-06,3.32294444444e-05,,
6,115202121032,1,32,Atlanta Summer,15,2021,210,0.00031755,0.00430977777778,0.00202287777778,0.000185639444444,1.58701944444e-05,5.42386111111e-05,0.000805105555556,0.00013191,0.000172248055556,6.30577777778,8.11381375675e-05,6.31041666667,6.44105555556e-05,,,,,,5.92575e-05,5.51433333333e-06,4.13683333333e-05,,
7,116202121032,1,32,Atlanta Summer,16,2021,210,0.000372919444444,0.00641522222222,0.00368338888889,0.000218008888889,1.58701944444e-05,6.99366666667e-05,0.00146598333333,0.000154910833333,0.000202282777778,8.13086111111,0.000104621883438,8.13630555556,0.000101585277778,,,,,,9.34580555556e-05,8.98716666667e-06,6.50208333333e-05,,
8,121202121032,1,32,Atlanta Summer,21,2021,210,0.000300883333333,0.00292127777778,0.000221108055556,0.000175896111111,1.58701944444e-05,2.30215833333e-05,8.80011111111e-05,0.000124986666667,0.0001632075,2.67649722222,3.44391939775e-05,2.68089444444,1.13953333333e-05,,,,,,1.04836666667e-05,1.01186388889e-06,7.29083333333e-06,,
9,122202121032,1,32,Atlanta Summer,22,2021,210,0.000331638888889,0.00366308333333,0.00132888055556,0.000193876111111,1.58701944444e-05,2.54086666667e-05,0.000528894444444,0.000137762777778,0.000179890833333,2.95402777778,3.8010094525e-05,2.95886111111,2.4541e-05,,,,,,2.25776666667e-05,2.09236944444e-06,1.57683611111e-05,,
10,123202121032,1,32,Atlanta Summer,23,2021,210,0.000377591666667,0.00467758333333,0.00156288888889,0.000220739444444,1.58701944444e-05,3.37069444444e-05,0.000622030555556,0.000156851111111,0.000204816111111,3.91880555556,5.04241276825e-05,3.92430555556,2.94272222222e-05,,,,,,2.70730277778e-05,2.51631944444e-06,1.89023055556e-05,,
11,124202121032,1,32,Atlanta Summer,24,2021,210,0.000352616666667,0.00519130555556,0.00181326388889,0.000206139444444,1.58701944444e-05,4.50375e-05,0.000721677777778,0.000146476666667,0.000191269444444,5.23608333333,6.737399175e-05,5.24122222222,3.42180555556e-05,,,,,,3.14805555556e-05,2.91852777778e-06,2.19852777778e-05,,
12,125202121032,1,32,Atlanta Summer,25,2021,210,0.000315833333333,0.00519130555556,0.00208623333333,0.000184636388889,1.58701944444e-05,5.72972222222e-05,0.000830322222222,0.0001311975,0.0001713175,6.66138888889,8.57139874175e-05,6.666,4.50727777778e-05,,,,,,4.14666666667e-05,3.86738888889e-06,2.89416666667e-05,,
13,127202121032,1,32,Atlanta Summer,27,2021,210,0.000335219444444,0.00641736111111,0.00247341666667,0.000195969444444,1.58701944444e-05,7.83283333333e-05,0.000984419444444,0.000139250277778,0.000181833055556,9.10644444444,0.000117175193037,9.11136111111,5.39494444444e-05,,,,,,4.96333333333e-05,4.74375e-06,3.45533333333e-05,,
14,128202121032,1,32,Atlanta Summer,28,2021,210,0.000477147222222,0.0203699444444,0.00338213888889,0.000278938888889,1.58701944444e-05,0.000102464444444,0.00134609444444,0.000198206388889,0.000258817777778,11.9125555556,0.00015328201837,11.9195277778,0.000112643611111,,,,,,0.000103631666667,1.11459722222e-05,7.119e-05,,
