,metbinyearfuelsource,Meteo ID,SourceTypeID,Location-season,opModeBin,year,FuelId,1,2,3,5,6,31,33,79,87,90,91,98,100,101,102,105,106,107,110,112,115,116,117
0,1112015232,1,32,Atlanta Summer,11,2015,2,0.000252525555556,0.00304922222222,0.000915177777778,0.000147626388889,1.58701944444e-05,1.45311944444e-05,0.000364241666667,0.000104899166667,0.000136977222222,2.42509166667,3.10481153775e-05,2.42878055556,1.75390833333e-05,,,,,,1.61358888889e-05,1.70305833333e-06,1.06803055556e-05,,
1,1122015232,1,32,Atlanta Summer,12,2015,2,0.000288755555556,0.00455013888889,0.00251153611111,0.000168806944444,1.58701944444e-05,1.80258055556e-05,0.000999591666667,0.000119949444444,0.00015663,3.00830555556,3.851507036e-05,3.01252777778,2.26102777778e-05,,,,,,2.08013888889e-05,2.16960277778e-06,1.37875277778e-05,,
2,1132015232,1,32,Atlanta Summer,13,2015,2,0.000347888888889,0.00477141666667,0.00314575,0.000203376111111,1.58701944444e-05,2.70583333333e-05,0.00125201388889,0.000144513055556,0.000188705277778,4.51572222222,5.78144674575e-05,4.52080555556,3.62019444444e-05,,,,,,3.33055555556e-05,3.45036111111e-06,2.20929166667e-05,,
3,1142015232,1,32,Atlanta Summer,14,2015,2,0.000340441666667,0.00561377777778,0.00369091666667,0.000199022222222,1.58701944444e-05,3.57044444444e-05,0.00146898333333,0.000141419444444,0.000184665555556,5.95866666667,7.6288210635e-05,5.96363888889,4.8085e-05,,,,,,4.42380555556e-05,4.57727777778e-06,2.93488888889e-05,,
4,1152015232,1,32,Atlanta Summer,15,2015,2,0.000332608333333,0.00701594444444,0.00444152777778,0.000194443055556,1.58701944444e-05,4.42194444444e-05,0.00176773333333,0.000138165555556,0.000180416666667,7.37972222222,9.44818212325e-05,7.38458333333,6.18102777778e-05,,,,,,5.68652777778e-05,6.04011111111e-06,3.76105555556e-05,,
5,1162015232,1,32,Atlanta Summer,16,2015,2,0.000396972222222,0.0109813611111,0.00811258333333,0.000232070277778,1.58701944444e-05,5.6965e-05,0.00322880555556,0.0001649025,0.000215329722222,9.50680555556,0.00012171444662,9.51261111111,0.000103051944444,,,,,,9.48075e-05,1.05289166667e-05,6.23661111111e-05,,
6,1212015232,1,32,Atlanta Summer,21,2015,2,0.000309091666667,0.00404752777778,0.000491886111111,0.000180694444444,1.58701944444e-05,1.88598055556e-05,0.000195771111111,0.000128396388889,0.00016766,3.1475,4.029696632e-05,3.152,1.16312777778e-05,,,,,,1.07007222222e-05,1.19394444444e-06,7.03502777778e-06,,
7,1222015232,1,32,Atlanta Summer,22,2015,2,0.000339177777778,0.00515530555556,0.00288269444444,0.000198283333333,1.58701944444e-05,2.07819722222e-05,0.00114731666667,0.000140894444444,0.000183979722222,3.46827777778,4.44039100375e-05,3.47322222222,2.33844166667e-05,,,,,,2.15135833333e-05,2.27147777778e-06,1.42391666667e-05,,
8,1232015232,1,32,Atlanta Summer,23,2015,2,0.000385716666667,0.00659661111111,0.00339944444444,0.000225490833333,1.58701944444e-05,2.75125277778e-05,0.00135298333333,0.000160227222222,0.000209224722222,4.59152777778,5.87849267525e-05,4.59716666667,2.81813888889e-05,,,,,,2.59268611111e-05,2.74911111111e-06,1.71515277778e-05,,
9,1242015232,1,32,Atlanta Summer,24,2015,2,0.000368125,0.00799658333333,0.00396572222222,0.000215205555556,1.58701944444e-05,3.67283333333e-05,0.00157835277778,0.000152918888889,0.000199681388889,6.12952777778,7.84758249275e-05,6.13491666667,3.26261111111e-05,,,,,,3.00161111111e-05,3.17091666667e-06,1.98653888889e-05,,
10,1252015232,1,32,Atlanta Summer,25,2015,2,0.000331283333333,0.00837505555556,0.00458019444444,0.000193668888889,1.58701944444e-05,4.67297222222e-05,0.00182291388889,0.000137615555556,0.000179698611111,7.79866666667,9.98454123225e-05,7.8035,4.34183333333e-05,,,,,,3.99447222222e-05,4.25644444444e-06,2.64093333333e-05,,
11,1272015232,1,32,Atlanta Summer,27,2015,2,0.000359636111111,0.0111986388889,0.00546811111111,0.0002102425,1.58701944444e-05,6.38666666667e-05,0.00217631111111,0.0001493925,0.000195076666667,10.6586388889,0.00013646142601,10.6638888889,5.41691666667e-05,,,,,,4.98355555556e-05,5.49091666667e-06,3.2815e-05,,
12,1282015232,1,32,Atlanta Summer,28,2015,2,0.000766108333333,0.0369511111111,0.00749372222222,0.000447866666667,1.58701944444e-05,8.35827777778e-05,0.0029825,0.000318241666667,0.000415561111111,13.949,0.000178587415858,13.9601944444,0.000136914722222,,,,,,0.000125961111111,1.57533055556e-05,8.15538888889e-05,,
13,1292015232,1,32,Atlanta Summer,29,2015,2,0.00113629166667,0.0759347222222,0.00962952777778,0.000664275,1.58701944444e-05,0.000112128888889,0.00383255555556,0.000472016666667,0.000616358333333,18.7130555556,0.000239581019503,18.7296388889,0.000184258888889,,,,,,0.0001695175,2.148375e-05,0.000109545,,
14,1302015232,1,32,Atlanta Summer,30,2015,2,0.00172392222222,0.260491111111,0.0145053888889,0.00100780555556,1.58701944444e-05,0.000124619722222,0.00577313888889,0.000716116666667,0.000935105555556,20.7975833333,0.00026626812355,20.8227777778,0.000494547222222,,,,,,0.000454983333333,5.99866666667e-05,0.000292297222222,,
15,1332015232,1,32,Atlanta Summer,33,2015,2,0.00046545,0.00400172222222,0.00134800833333,0.0002721025,1.58701944444e-05,2.93202777778e-05,0.000536508333333,0.000193348333333,0.000252474166667,4.89322222222,6.26472810275e-05,4.9,3.55672222222e-05,,,,,,3.27216666667e-05,3.61436111111e-06,2.15395e-05,,
16,100201521032,1,32,Atlanta Summer,0,2015,210,0.000212021944444,0.000987094444444,0.00210031666667,0.000123948055556,1.58701944444e-05,1.76854444444e-05,0.000835925,8.80738888889e-05,0.000115006944444,2.05611388889,2.64564685775e-05,2.05921111111,4.12308333333e-05,,,,,,3.79322222222e-05,3.47180555556e-06,2.65255833333e-05,,
17,101201521032,1,32,Atlanta Summer,1,2015,210,0.000166540833333,0.000767852777778,0.00331452777778,9.73597222222e-05,1.58701944444e-05,1.44520277778e-05,0.00131918055556,6.91811111111e-05,9.03366666667e-05,1.68019722222,2.16195214723e-05,1.68263055556,4.4415e-05,,,,,,4.08616666667e-05,3.71975e-06,2.85897222222e-05,,
18,111201521032,1,32,Atlanta Summer,11,2015,210,0.000252525833333,0.00304922222222,0.000915177777778,0.000147626666667,1.58701944444e-05,2.07548333333e-05,0.000364241666667,0.000104899166667,0.000136977222222,2.41296111111,3.10481153775e-05,2.41665277778,1.95653888889e-05,,,,,,1.80000833333e-05,1.70305833333e-06,1.25445e-05,,
19,112201521032,1,32,Atlanta Summer,12,2015,210,0.000288755555556,0.00455013888889,0.00251154166667,0.000168806944444,1.58701944444e-05,2.57461666667e-05,0.000999594444444,0.000119949444444,0.00015663,2.99325,3.851507036e-05,2.99747222222,2.52260277778e-05,,,,,,2.32078611111e-05,2.16960277778e-06,1.61940277778e-05,,
20,113201521032,1,32,Atlanta Summer,13,2015,210,0.000347888888889,0.00477141666667,0.00314577777778,0.000203375833333,1.58701944444e-05,3.86472222222e-05,0.00125201666667,0.000144513055556,0.000188705277778,4.49313888889,5.78144674575e-05,4.49822222222,4.03933333333e-05,,,,,,3.71616666667e-05,3.45036111111e-06,2.59490833333e-05,,
21,114201521032,1,32,Atlanta Summer,14,2015,210,0.000340441666667,0.00561380555556,0.00369088888889,0.000199022222222,1.58701944444e-05,5.09963888889e-05,0.00146897222222,0.000141419444444,0.000184665555556,5.92886111111,7.6288210635e-05,5.93383333333,5.36536111111e-05,,,,,,4.93611111111e-05,4.57727777778e-06,3.44719444444e-05,,
22,115201521032,1,32,Atlanta Summer,15,2015,210,0.000332608333333,0.00701594444444,0.00444152777778,0.000194443333333,1.58701944444e-05,6.31583333333e-05,0.00176773333333,0.000138165833333,0.000180416944444,7.34280555556,9.44818212325e-05,7.34766666667,6.89461111111e-05,,,,,,6.343e-05,6.04011111111e-06,4.41755555556e-05,,
23,116201521032,1,32,Atlanta Summer,16,2015,210,0.000396975,0.0109813611111,0.00811258333333,0.000232071944444,1.58701944444e-05,8.13625e-05,0.00322880555556,0.000164903611111,0.000215331388889,9.45925,0.00012171444662,9.46505555556,0.000114884444444,,,,,,0.000105693333333,1.05288888889e-05,7.32519444444e-05,,
24,121201521032,1,32,Atlanta Summer,21,2015,210,0.000309091666667,0.00404752777778,0.000491886111111,0.000180694722222,1.58701944444e-05,2.69373888889e-05,0.000195771111111,0.000128396388889,0.00016766,3.13175,4.029696632e-05,3.13627777778,1.29659722222e-05,,,,,,1.19286666667e-05,1.19394444444e-06,8.26294444444e-06,,
