Custom Input
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.8
1.1
1.8
2.9
5.3
8.5
11.8
14
16.7
19.4
22.1
24.8
26.6
27.3
27.5
27.9
28.8
29.6
30.1
30.2
30.1
30.3
30.6
30.9
31.4
31.8
32.7
33.5
33.8
34.1
34.3
34.6
35
35.3
35.1
34.9
34.6
34.4
34
34
34.6
35
34.5
33.2
31.8
31
29.9
28
26.3
24.6
22.8
21.4
20.3
18.4
16.3
14.4
13.9
14.7
16
17.5
19.6
22
24.1
26.2
28.4
30.4
31.7
32.8
33.3
33.4
33.3
33
31.7
31.2
31.2
31.1
31.3
31.8
32.7
33.5
34.6
35.5
36.2
36.7
37.6
38.6
39.7
40.5
40.7
41
40.7
40.3
39.8
39.3
38.7
38.1
37.6
37.5
37.5
38.1
39.2
39.7
39.9
40.1
40.3
39.8
38.7
35.5
35.5
35.5
30.9
26.4
22.2
17.9
14.7
12.1
10.7
11.6
13.5
15.6
17.1
18.9
20.8
21.6
21.1
20.6
18.5
15.2
10.7
6.9
4.2
2.7
1.9
1.5
1.3
1.1
1.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
7.4
11
14.2
14.8
17.8
20.1
21.4
21.9
21.6
21.3
21.1
21.2
21.4
21.5
21.9
23.7
24.3
23.7
24.3
25
25.7
26.3
27
27.7
28.3
28.6
29
28.5
28.5
29.2
29.7
30.5
30.9
30.8
31.1
31.3
31.5
32
32.8
33.1
33.6
34.2
34.3
34.5
34.7
34.7
35.2
36.1
36.6
37.6
38.4
39.6
41.2
41.2
41.2
43.6
43.2
43
42.8
42.2
40.7
40.6
39.3
39.2
40
39.8
40
41.3
41.1
41.5
42.1
42.9
43.8
44.3
44.5
44.9
44.9
45
44.9
44.5
44.2
42.4
42.7
41.4
39
35.5
31.6
26.3
22.2
18.1
13.5
7.5
7.6
6.8
6.8
7.8
8.9
9
9.6
9.9
10.6
10.8
11
11
10.7
10.6
10.1
6.4
2.7
0
0
0
0
0
0
0
0
6.7
10.3
13.8
14.2
15.8
20.1
21.1
21.7
23.4
25.1
26.8
28.3
29.8
30.7
31.3
33.5
34.9
36
36.7
37.8
38.2
39
38.8
38.8
38.4
37.8
37.5
37.2
36.7
36.2
35.4
34.7
35.1
36.1
37
36.3
35.9
35.8
35.2
32.3
29.7
27.8
26.6
25.2
23.6
22.1
21.2
19.2
17.7
14.5
12
9.4
8.7
7.8
7
3.2
3
2.9
2.2
1.7
0
0
0
0
0
0
0
0
0
0
0
0
2.8
5.4
7.1
9.1
11.7
13.7
15.3
17.2
19.1
21.2
23.3
25.2
26.8
27.9
28.9
30.3
31.1
32.2
33.2
34.4
35.6
36.8
38
39
40.1
40.9
41.9
42.6
42.9
43.1
43.3
43.4
43.2
42.9
42.4
41.8
41.1
40.8
40.3
40
39.5
38.8
38.1
37.5
36.2
34.8
33.2
31.4
29.5
27.8
26.3
25.1
24.1
23
22
21.3
20.7
20.1
19.3
18.4
17.4
16.3
14.7
12.7
10.6
9.2
8.3
7.3
5.6
4
2.6
1.8
0
0
0
0
0
0
0
0
0
0
3.5
5.5
6
6
5.5
7
9
10.5
10.5
11
13
14.5
16
16.5
17
17.5
18.5
19.5
21
22
23
23.5
24
24.5
24.5
24
24.5
24.5
25
25.5
25.5
26
26
26.5
26.5
27
27
27.5
27.5
28
28
28
28.5
28
28
28
28.5
28.5
29
29.5
29.5
30
30.5
31
32
32.5
33
33.5
34
34
34.5
35.5
36
36.5
37
37.5
38.5
39
39.5
40.5
40.5
40
40
40
39.5
39
39.5
40
40.5
40.5
41
41.5
41.5
42
42.5
43
43.5
44.5
44.5
45.5
46
46.5
47
47
47.5
47.5
47
46.5
46.5
45.5
45.5
44.5
43
42
40.5
39.5
38.5
37.5
37
35.5
34.5
32.5
29.5
25.5
22
19
16
14
12
10
7
3.5
2
1
